QUALIFICAÇÃO;NOME;PORTARIA;DATA
Capitão QOEA SVA;Sérgio Carvalho Gonçalves;1172/SCC;32126
Suboficial QTA TAR;Sérgio Carvalho Silva;10/SCGC;43475
Terceiro-Sargento QTA TVA;Sergio Castelo Branco;247/SC;38782
Senhor;Sérgio Coló Moore;841/SCC;32478
Suboficial QSS SOB;Sérgio Costa Alves;204/SC;38405
Suboficial;Sergio Cruz de Santanna;107/SC;39869
Segundo-Sargento TCO;Sergio da Conceição;107/SC;40234
Segundo-Tenente QOEA;Sérgio da Fonseca;968-A/SCC;33221
Suboficial QSS SGS;Sérgio da Silva Borges;107/SC;40234
Suboficial QSS BET;Sérgio da Silva Conceição;1057/SCC;31401
Primeiro-Sargento QSS BMA;Sergio da Silva Evangelista;193/SCC;34750
Suboficial SOB;Sérgio da Silva Hipólito;107/SC;40234
Suboficial QSS BEP;Sergio da Silva Moura;107/SC;39869
Suboficial QSS SML;Sergio de Almeida Nery;247/SC;38782
Suboficial QSS BMA;Sérgio de Barros Santos;106/SC;39134
Primeiro-Tenente QOEA;Sérgio de Miranda;1172/SCC;32126
Suboficial QSS SDE;Sérgio de Oliveira Matos;107/SC;39869
Senhor;Sérgio de Souza;100/SCC;35481
Cabo QCB BSP;Sérgio de Souza Ferreira;193/SCC;34750
Suboficial QSS BMA;Sérgio de Souza Machado;1172/SCC;32126
Suboficial QSS BEV;Sergio de Souza Novato;182/SCGC;42053
Primeiro-Sargento QSS SEL;Sérgio de Vasconcellos;051/SCC;34026
Cabo QCB SEM;Sergio Del Giudice Villas Boas;107/SC;40234
Primeiro-Sargento QSS BET;Sergio Denis dos Santos Freire;182/SCGC;42053
Suboficial (AV-VN);Sergio Deorce Vila Real;10/SCGC;43475
Segundo-Sargento QSS SAD;Sérgio Domingos;051/SCC;34026
Suboficial QSS BMB;Sergio dos Santos Alves;106/SC;39134
Primeiro-Sargento QSS BEI;Sergio dos Santos Bernardes;2/SCGC;43836
Suboficial QSS SAD;Sérgio dos Santos da Fontoura Rodrigues;116/SCC;30701
Capitão QOEA GDS  ;Sergio dos Santos Lindesay;113/SC;36944
Suboficial QSS BEI;Sergio dos Santos Luiz;048/SCC;35082
Suboficial QSS SAD;Sérgio dos Santos Mascarenhas;968-A/SCC;33221
Suboficial QSS SML;Sérgio dos Santos Rio;193/SCC;34750
Capitão QOEA  ;Sérgio dos Santos Sul;113/SCC;36584
Suboficial BMA;Sergio Duarte Marques;81/SC;40581
Suboficial QSS BMA;Sergio Eduardo Gomes;107/SC;39869
Suboficial QSS BET;Sérgio Eduardo Martins;160/SCC;34409
Primeiro-Sargento SAD;Sergio Faria Reis;107/SC;40234
Taifeiro-Mor QTA TAR;Sérgio Farid Rossi;100/SCC;35481
Suboficial QSS SGS;Sérgio Ferreira de Araújo;1813/SCC;31036
Primeiro-Sargento QSS SAD;Sergio Ferreira De Brito;1.659/SCGC;42725
Primeiro-Sargento QSS BSP;Sérgio Ferreira Maciel;202/SC;38035
Suboficial QSS BET;Sérgio Figueira da Rosa;193/SCC;34750
Suboficial BMT;Sergio Francisco Machado dos Santos;81/SC;40581
Suboficial QSS BCO;Sérgio Fromholz;160/SCC;34409
Suboficial QSS BMB;Sérgio Garcia Moreira;968-A/SCC;33221
Suboficial QSS BMA;Sérgio Gesteira de Oliveira;204/SC;38405
Suboficial QSS SGS;Sergio Getulio Almeida;160/SCC;34409
Primeiro-Sargento QSS BEI;Sergio Gomes Barbosa;58/SC;40953
Senhor;Sérgio Gomes da Silva;1194/SCC;31761
Segundo-Sargento QTA TAR ;Sérgio Gonçalves Onofre;90/SCC;36213
Suboficial QSS SMU;Sergio Guedes Correa;870/SCC;33592
Taifeiro de Segunda Classe QTA TAR;Sérgio Hélio da Silva;091/SCC;29240
Suboficial QSS SOB;Sérgio Henrique Mathias dos Santos;841/SCC;32478
Subtenente de Infantaria;Sérgio Iran Beck;1.659/SCGC;42725
Suboficial QTA TAR R/1;Sergio Ivan Pinheiro;182/SCGC;42053
Terceiro-Sargento SAD;Sérgio Jorge da Silva;81/SC;40581
Suboficial QSS BSP;Sérgio José de Castro;841/SCC;32478
Senhor;Sérgio José dos Santos;1057/SCC;31401
Primeiro-Sargento QSS SAD;Sérgio José Gomes Russo;931/SCC;32854
Terceiro-Sargento (AV-RV);Sérgio José Pereira da Silva;80/SC;39504
Taifeiro de Primeira Classe QTA TCO;Sérgio José Pereira Flores;051/SCC;34026
Primeiro-Sargento QSS SGS;Sérgio José Teixeira;130/SCGC;41673
Suboficial QSS SAD;Sérgio Lamenza;841/SCC;32478
Suboficial QSS SAD;Sergio Lemos Garcia;113/SC;36944
Suboficial QSS SGS;Sergio Lopes da Costa;107/SC;40234
Suboficial QSS BMB;Sergio Loureiro da Costa;870/SCC;33592
Suboficial QSS BEI;Sergio Luis De Oliveira Silva;1.659/SCGC;42725
Suboficial BET;Sergio Luis Gaspar da Silva;81/SC;40581
Suboficial QSS BET Reformado;Sergio Luis Gomes da Silva;10/SCGC;43475
Suboficial QSS SEL;Sérgio Luís Magalhaes Bastos;29/SCGC;29/01/2016
Senhor;Sergio Luiz Andrade Ribeiro;130/SCGC;41673
Suboficial BET;Sérgio Luiz André de Oliveira;19/SCGC;44207
Capitão QOEA CTA  ;Sérgio Luiz Bonfim Pinto;161/SC;37673
Primeiro-Sargento QSS BMA;Sérgio Luiz da Silva dos Santos;141/SC;37306
Primeiro-Sargento QSS SGS;Sérgio Luiz de Jesus;931/SCC;32854
Primeiro-Sargento QSS SGS;Sérgio Luiz de Medeiros;10/SCGC;43475
Suboficial QSS BEI;Sérgio Luiz dos Santos Lima;193/SCC;34750
Suboficial BMA;Sergio Luiz Farias;80/SC;39504
Suboficial QSS BEI;Sérgio Luiz Fogaça de Mello;90/SCC;36213
Suboficial QSS BMA;Sérgio Luiz Garcia;141/SC;37306
Suboficial QSS SAD;Sérgio Luiz Leite;968-A/SCC;33221
Cabo QCB SAD;Sérgio Luiz Machado;113/SCC;36584
Primeiro-Sargento QSS SAD;Sérgio Luiz Machado da Costa;161/SC;37673
Suboficial QSS BEP;Sergio Luiz Marques Fraga;107/SC;39869
Suboficial QSS SGS;Sérgio Luiz Menezes dos Santos;202/SC;38035
Suboficial QSS SEF;Sérgio Luiz Pereira;90/SCC;36213
Suboficial QSS SGS;Sergio Luiz Schreiber;58/SC;40953
Suboficial QSS BET;Sérgio Luiz Torquato da Costa;98/SCC;35844
Suboficial QSS BMA;Sérgio Marques Duarte;100/SCC;35481
Senhor;Sergio Martins da Silva;193/SCC;34750
Senhor;Sérgio Matelli;189/SC;41312
Cabo QCB BSP;Sérgio Mendes;113/SCC;36584
Suboficial QSS SAD;Sérgio Milani;051/SCC;34026
Suboficial QSS BCT;Sérgio Moraes Lima;113/SCC;36584
Suboficial QSS BCT;Sergio Murillo Lopes de Souza Ribeiro;100/SCC;35481
Senhor;Sergio Murilo Diniz de Sá Leitão;130/SCGC;41673
Segundo-Sargento QTA TAR;Sergio Murilo Ferreira de Carvalho;161/SC;37673
Cabo QCB SAD;Sergio Murilo Melo de Castro;193/SCC;34750
Suboficial QSS SDE;Sergio Nogueira Pereira;107/SC;39869
Suboficial QSS SEL;Sergio Oliveira Costa;58/SC;40953
Primeiro-Sargento QSS SAD;Sergio Oliveira da Silva;29/SCGC;29/01/2016
Taifeiro de Primeira Classe QTA TAR;Sérgio Oliveira Ramos;051/SCC;34026
Suboficial QSS SGS;Sergio Paulo da Silva;130/SCGC;41673
Senhor;Sergio Pavani Da Costa;1.659/SCGC;42725
Suboficial QSS SAD;Sérgio Pedro Novais;247/SC;38782
Suboficial QSS SGS;Sérgio Pereira Gomes;048/SCC;35082
Suboficial QSS BMA;Sergio Pereira Nascimento;107/SC;39869
Capitão QOEA CTA;Sergio Perez de Souza;113/SC;36944
Suboficial QSS BCT;Sérgio Pinheiro da Silva;193/SCC;34750
Primeiro-Sargento QSS BMA;Sergio Pinto Almeida Junior;10/SCGC;43475
Senhor;Sergio Pires de Lemos;182/SCGC;42053
Senhor;Sérgio Raimundo Ribeiro;90/SCC;36213
Segundo-Sargento QSS SAI;Sérgio Rajiv Guimarães;29/SCGC;29/01/2016
Suboficial QSS BMA;Sérgio Rayol Gonzaga;113/SCC;36584
Suboficial QSS SPV;Sergio Ribeiro Barbosa;29/SCGC;29/01/2016
Segundo-Sargento QSS SEL;Sérgio Ricardo Alves Benedicto;204/SC;38405
Suboficial QSS BMA;Sérgio Ricardo de Souza Pereira;58/SC;40953
Segundo-Sargento;Sergio Ricardo Ferrugem Lopes;81/SC;40581
Senhor;Sergio Ricardo Lessa;161/SC;37673
Segundo-Sargento BFT;Sergio Ricardo Pinheiro;81/SC;40581
Cabo QCB SEM;Sérgio Ricardo Santos Pereira;113/SC;36944
Suboficial SEF;Sergio Ricardo Siqueira;107/SC;40234
Terceiro-Sargento QESA SDE;Sergio Ricardo Vidinha;048/SCC;35082
Segundo-Tenente QOEA;Sérgio Roberto de Freitas Goulart;202/SC;38035
Suboficial QSS SGS;Sergio Roberto de Santana Pimentel;182/SCGC;42053
Suboficial QSS SAD;Sergio Roberto dos Santos;048/SCC;35082
Segundo-Sargento SGS;Sérgio Roberto dos Santos Simões;107/SC;40234
Suboficial QSS BCO;Sérgio Roberto Gomes da Silva;98/SCC;35844
Cabo QCB SEM;Sérgio Roberto Guido de Souza;80/SC;39504
Suboficial QSS SEL;Sérgio Rodrigues;968-A/SCC;33221
Segundo-Sargento BCT;Sergio Rodrigues Vieira;80/SC;39504
Suboficial QSS BEI;Sérgio Rosa;1813/SCC;31036
Segundo-Sargento QTA TCO;Sérgio Roza Barros;141/SC;37306
Suboficial QSS BMA;Sérgio Sá do Valle;90/SCC;36213
Suboficial QSS BMA;Sérgio Salgado Lima;968-A/SCC;33221
Terceiro-Sargento QTA TAR;Sérgio Santana;182/SCGC;42053
Primeiro-Sargento QSS SAD;Sérgio Santana de Melo;202/SC;38035
Suboficial QSS SEF;Sergio Sebastião Oliveira da Silva;106/SC;39134
Terceiro-Sargento QESA SAD;Sérgio Silva de Sousa;141/SC;37306
Suboficial (OS);Sergio Souza Barros;6/SCGC;43108
Capitão QOEA;Sérgio Tavares Rodrigues;98/SCC;35844
Primeiro-Sargento QSS SAD;Sergio Teixeira dos Santos;968-A/SCC;33221
Primeiro-Sargento QSS SAD;Sergio Teixeira dos Santos;968-A/SCC;33221
Cabo QCB SEM;Sérgio Thomé Pereira de Azevedo;841/SCC;32478
Suboficial QSS SEL;Sérgio Tomé da Silva;160/SCC;34409
Taifeiro-Mor QTA TAR;Sérgio Vale de Oliveira;870/SCC;33592
Suboficial BEI;Sergio Vanzella;80/SC;39504
Suboficial QSS BCO;Sérgio Venci;051/SCC;34026
Suboficial BMA;Sergio Vicente de Carvalho;107/SC;40234
Tenente-Coronel QOEARM;Sérgio Xavier de Lima;1172/SCC;32126
Segundo-Sargento QSS BFT;Sergio Xavier Pontes Filho;58/SC;40953
Suboficial QSS BET;Sergio Zin;10/SCGC;43475
Segundo-Sargento QSS BMA;Sérgio Zurawel;116/SCC;30701
Suboficial QSS BMA;Sérvulo Romualdo de Araujo;90/SCC;36213
Suboficial QSS BMA;Setsuo Miyahira;051/SCC;34026
Senhora;Severiana Viana Ananias;1813/SCC;31036
Senhor;Severiano Paulino Gomes;1172/SCC;32126
Primeiro-Sargento SAD;Severino Alves da Silva;107/SC;40234
Senhor;Severino Carlos Jacinto;189/SC;41312
Primeiro-Sargento QSS SEF;Severino da Silva Vasconcelos;116/SCC;30701
Suboficial QSS BCO;Severino de Oliveira Guimarães;1813/SCC;31036
Primeiro-Tenente QOEA;Severino Dias Bezerra;086/SCC;30336
Suboficial QSS BMT;Severino Dias de Mello;1057/SCC;31401
Cabo QCB BMA;Severino Dias de Oliveira;1813/SCC;31036
Segundo-Tenente QOEA GDS;Severino do Ramo de Carvalho Cavalcanti;247/SC;38782
Senhor;Severino Feitoza Filho;092/SCC;29971
Senhor;Severino Felismino de Oliveira;1194/SCC;31761
Terceiro-Sargento QC (DT);Severino José da Silva;1813/SCC;31036
Suboficial QSS SEM;Severino José da Silva;092/SCC;29971
Primeiro-Sargento QSS SDE;Severino Natanael Cora Vidal;841/SCC;32478
Primeiro-Tenente QOEA;Severino Paulino Ferreira;116/SCC;30701
Terceiro-Sargento QC (FI);Severino Pereira da Silva;116/SCC;30701
Senhor;Severino Ramos de Souza;047/SCC;29606
Suboficial QSS BSP;Severino Ramos dos Santos;086/SCC;30336
Suboficial QSS BSP;Severino Rodrigues Goncalves;247/SC;38782
Suboficial QSS BCO;Severino Soares de Pontes;048/SCC;35082
Primeiro-Sargento QSS BSP;Severino Tertuliano da Silva;1813/SCC;31036
Cabo;Severino Ubiratan Pereira da Silva;870/SCC;33592
Suboficial QTA TAR;Severino Vieira Nunes;189/SC;41312
Cabo BMA;Shanley Medeiros dos Reis;6/SCGC;43108
Segundo-Sargento QSS SAD;Sheila Berbat de Andrade;182/SCGC;42053
Primeiro-Sargento QFG STO;Sheila de Souza da Silva;107/SC;39869
Primeiro-Tenente ;Shigeaki Nishio;116/SCC;30701
Segundo-Sargento QTA TAR;Shigeo Eduardo Homa;6/SCGC;43108
Suboficial ;Shigeo Homa;90/SCC;36213
Suboficial QSS BEI;Shigueru Hayashi;202/SC;38035
Suboficial QSS SAD;Shirlei Aparecido Alves;58/SC;40953
Suboficial SEF;Shirlei Ponciano Rosa;19/SCGC;44207
Primeiro-Sargento QFG SAD;Shirlene de Melo Santana;107/SC;39869
Senhora;Shirley Cristina Vilas Boas;182/SCGC;42053
Suboficial QSS SAD;Shiro Shibuya;870/SCC;33592
Suboficial QSS BMA;Shoiti Kuratani;1057/SCC;31401
Suboficial QSS BEI;Shoji Miyake;870/SCC;33592
Primeiro-Sargento QSS SEL;Sidclei Junger da Silva;189/SC;41312
Cabo QCB BEI;Sidemar Geraldo da Silva;160/SCC;34409
Segundo-Sargento QSS SAD;Sidiclei Rodrigues de Souza;182/SCGC;42053
Segundo-Sargento QSS SAD;Sidinei de Arruda;130/SCGC;41673
Cabo QCB SAD;Sidiney Fernandes Francisco;90/SCC;36213
Primeiro-Sargento QSS SEF;Sidivan da Silva Gomes;247/SC;38782
Capitão QOEA SVA;Sidmar José Cruz;160/SCC;34409
Suboficial QSS BMA;Sidnei Amparo dos Santos;141/SC;37306
Suboficial (AV-SV);Sidnei Antônio Galóis;106/SC;39134
Primeiro-Sargento SML;Sidnei Antonio Gomes;107/SC;40234
Suboficial QSS BMT;Sidnei Augusto Leal;247/SC;38782
Senhor;Sidnei de Abreu;051/SCC;34026
Primeiro-Sargento QSS BSP;Sidnei de Carvalho Silva;29/SCGC;29/01/2016
Suboficial;Sidnei de Oliveira;130/SCGC;41673
Suboficial QSS BSP;Sidnei do Nascimento Silva;931/SCC;32854
Suboficial QSS SOB;Sidnei Forner;100/SCC;35481
Cabo QCB SAD;Sidnei Geraldo da Silva;113/SC;36944
Suboficial QSS SAD;Sidnei Gonçalo da Silva;051/SCC;34026
Primeiro-Sargento QSS SGS;Sidnei Luiz de Araujo;80/SC;39504
Suboficial QSS SAD;Sidnei Maia Leite;048/SCC;35082
Suboficial QSS BMA;Sidnei Mendonça Martins;161/SC;37673
Suboficial ;Sidnei Moreira Soares;107/SC;40234
Suboficial QSS BSP;Sidnei Raimundo de Carvalho;160/SCC;34409
Suboficial ;Sidnei Ribeiro de Moraes;204/SC;38405
Senhor;Sidnei Rodrigo Paulo da Cunha Neves;204/SC;38405
Segundo-Sargento QTA TAR;Sidnei Sebastião;130/SCGC;41673
Taifeiro-Mor QTA TCO;Sidnei Silva Costa;160/SCC;34409
Segundo-Sargento QSS SAD;Sidneia Lopes Rodrigues da Silva;58/SC;40953
Primeiro-Sargento QSS SAD;Sidney Alves de Carvalho;130/SCGC;41673
Capitão;Sidney Barreiros Sampaio;193/SCC;34750
Suboficial BMA;Sidney Bispo Pereira;80/SC;39504
Primeiro-Sargento QSS STP;Sidney Corte da Silva Ligeiro;58/SC;40953
Primeiro-Sargento QSS SAD;Sidney da Silva;6/SCGC;43108
Segundo-Sargento QSS BCT;Sidney da Silva Bernal;092/SCC;29971
Taifeiro de Primeira Classe QTA TVA;Sidney de Arruda;841/SCC;32478
Suboficial QSS SGS;Sidney de Castro;841/SCC;32478
Suboficial QSS BMA;Sidney de Oliveira;047/SCC;29606
Primeiro-Sargento de Infantaria;Sidney dos Santos Clemente;6/SCGC;43108
Cabo QCB SEM;Sidney Ferreira Opalka;29/SCGC;29/01/2016
Cabo QCB SEM;Sidney Jorge Pereira de Azevedo;193/SCC;34750
Suboficial QSS BMA;Sidney José Silva Costa;130/SCGC;41673
Suboficial QSS BSP R/1;Sidney Loio da Silva;182/SCGC;42053
Suboficial QSS BEI;Sidney Lopes Rodrigues;1.659/SCGC;42725
Primeiro-Sargento QSS BEP;Sidney Madureira Machado;870/SCC;33592
Terceiro-Sargento BEI;Sidney Marçal de Vasconcelos;80/SC;39504
Terceiro-Sargento QESA SAD;Sidney Nunes da Silva;247/SC;38782
Suboficial QSS SAD;Sidney Nunes de Menezes;1194/SCC;31761
Segundo-Sargento QSS BMB;Sidney Rocha Reis;58/SC;40953
Primeiro-Sargento QSS BMT;Sidney Silvestre da Silva;106/SC;39134
Suboficial QSS BET;Sidney Telles Giacometti;161/SC;37673
Senhor;Sidraque Teixeira de Andrade;931/SCC;32854
Senhor;Sigueo Tacaqui;130/SCGC;41673
Segundo-Tenente QOEA SVA;Sila Roberto Coelho;204/SC;38405
Senhor;Silair da Cruz Cabral;160/SCC;34409
Segundo-Sargento QTA TAR;Silas Aimore da Luz Bastos;2/SCGC;43836
Suboficial QSS BET;Silas Alves;870/SCC;33592
Primeiro-Tenente QOEA;Silas Garcia de Macedo;1194/SCC;31761
Suboficial QSS SMU;Silas José Candido;182/SCGC;42053
Segundo-Sargento QTA TAR;Silas Rodrigues;107/SC;39869
Suboficial QSS BCT;Silas Teixeira dos Santos;1172/SCC;32126
Suboficial QSS STO;Silmar da Silva Martins;58/SC;40953
Suboficial QSS BEV;Silmo Rinaldi de Paula Prata;161/SC;37673
Senhora;Silvana de Deus Lima Diniz;182/SCGC;42053
Suboficial SEF;Silvana Maria Braz;107/SC;40234
Terceiro-Sargento SAD;Silvane Barbosa da Cruz;81/SC;40581
Senhora;Silvani Brackmann Pires;107/SC;39869
Subtenente de Engenharia;Silvani Ferreira Filho;130/SCGC;41673
Cabo QCB BET;Silvano da Matta;81/SC;40581
Segundo-Sargento QSS SDE;Silvano Eduardo Batista;107/SC;39869
Suboficial QSS SPV;Silvano Gomes Maia;247/SC;38782
Segundo-Sargento TAR;Silvano Marques de Mendonça;107/SC;40234
Suboficial QSS SOB;Silvano Pereira Ferraz;161/SC;37673
Primeiro-Sargento QSS SAD;Silverio da Silva Raimundo;106/SC;39134
Suboficial QSS BCO;Silvério Rodrigues;58/SC;40953
Senhora;Silvia Brasilina Alencar Almeida;247/SC;38782
Senhora;Silvia de Fatima Ribeiro Ferreira;130/SCGC;41673
Primeiro-Sargento QSS SAD;Silvia Dias da Silva;2/SCGC;43836
Senhora;Sílvia dos Santos Garcia Pereira;202/SC;38035
Senhora;Sílvia Gumercinda Molina;968-A/SCC;33221
Senhora;Sílvia Maria Brito Costa;107/SC;39869
Senhora;Silvia Maria Otilia Magnotti Ferreira;58/SC;40953
Senhora;Silvia Maria Sodré da Hora;2/SCGC;43836
Senhora;Sílvia Martins Rosa;091/SCC;29240
Senhora;Silvia Pinzón Triana;29/SCGC;29/01/2016
Suboficial QFG STO;Silvia Reis Maciel;182/SCGC;42053
Segundo-Sargento SAD;Silvia Soares Ferreira Gonçalves;81/SC;40581
Suboficial QSS SEF;Silvino Bezerra de Melo Filho;1057/SCC;31401
Terceiro-Sargento QC (ME);Silvino Camillo Barreto;047/SCC;29606
Cabo QCB SAD;Silvino Soares dos Santos;968-A/SCC;33221
Cabo QCB BMA;Silvio Albarello;160/SCC;34409
Suboficial QSS BMA;Silvio Alves da Silva;106/SC;39134
Subtenente de Infantaria;Silvio Antonio Barreto;6/SCGC;43108
Suboficial QSS BMA;Silvio Borges de Oliveira;247/SC;38782
Terceiro-Sargento;Silvio Caetano Braz;048/SCC;35082
Primeiro-Sargento QSS BMA;Silvio Carlos Diniz Silva;10/SCGC;43475
Suboficial QSS SEF;Sílvio Casanova Soeiro;870/SCC;33592
Suboficial QSS BMA;Silvio Cesar Muniz;189/SC;41312
Cabo QCB BMA;Sílvio Cláudio Costa Carvalho;113/SCC;36584
Suboficial QSS BMA;Sílvio da Silva Franco;193/SCC;34750
Primeiro-Sargento QTA TAR;Silvio da Silva Rodrigues;29/SCGC;29/01/2016
Suboficial QSS BET;Silvio de Carvalho Trombini;113/SC;36944
Senhor;Silvio de Castro;116/SCC;30701
Suboficial QSS BMA;Silvio de Pinho Sechi;58/SC;40953
Suboficial QSS BET;Silvio de Souza Filho;90/SCC;36213
Senhor;Sílvio de Souza Roza;107/SC;40234
Segundo-Sargento QTA TCO;Silvio dos Santos Padilha;141/SC;37306
Suboficial QSS BEP;Silvio Fernandes;80/SC;39504
Primeiro-Tenente QOEA ;Sílvio Fernando Schultz dos Santos;202/SC;38035
Suboficial QSS BEI;Sílvio Firmino de Sousa Neto;202/SC;38035
Segundo-Sargento QSS SAD;Silvio Garcia Martins;141/SC;37306
Suboficial QSS BET;Silvio Garcia Ribeiro;58/SC;40953
Suboficial QSS BMA;Silvio Geraldino Silva;58/SC;40953
Suboficial Refm;Silvio Gomes de Oliveira;58/SC;40953
Suboficial QSS BEI;Silvio Heleno do Amaral e Silva;100/SCC;35481
Suboficial QSS BMA;Silvio José da Costa;100/SCC;35481
Suboficial QSS BCO;Silvio José de Oliveira;130/SCGC;41673
Primeiro-Sargento QSS SAD;Silvio José Pereira de Lima;106/SC;39134
Suboficial QSS SAD;Silvio Lima Brum;160/SCC;34409
Suboficial BMA;Silvio Luis Barbieri;80/SC;39504
Suboficial QSS BET;Sílvio Luiz Cardoso;98/SCC;35844
Senhor;Silvio Luiz Castro Silva;130/SCGC;41673
Segundo-Tenente QOEA;Sílvio Luiz de Oliveira;092/SCC;29971
Suboficial QSS BCO;Silvio Manoel Silva de Sant'anna;58/SC;40953
Suboficial QSS BMA;Silvio Marcio Lacerda Dantas;1.659/SCGC;42725
Capitão QOEA ANV  ;Sílvio Martins;113/SCC;36584
Terceiro-Sargento SMU;Silvio Mendes Santos;107/SC;40234
Suboficial QSS BET;Silvio Nogueira;048/SCC;35082
Suboficial SGS;Silvio Oliveira de Souza;81/SC;40581
Suboficial QSS BCO;Sílvio Oliveira dos Reis;130/SCGC;41673
Senhor;Silvio Renato Victorino Gonçalves;106/SC;39134
Cabo QCB SEM;Silvio Roberto Pereira Dias;113/SC;36944
Suboficial QSS SAD;Sílvio Rogério Maia Couto;051/SCC;34026
Senhor;Sílvio Siqueira de Lima;1172/SCC;32126
Suboficial BMT;Silvio Targa Chaves;81/SC;40581
Segundo-Sargento SAD;Silvio Velames da Silva;107/SC;40234
Terceiro-Sargento SGS;Silvonaldo Alves da Silva;80/SC;39504
Suboficial QSS SAD;Simão Sales;160/SCC;34409
Suboficial QSS SDE;Simei Diniz Vieira;189/SC;41312
Suboficial QSS BCT;Simei Pinto de Camargo;247/SC;38782
Senhora;Simone Braga Duarte Santana;189/SC;41312
Suboficial QSS SEF;Simone de Moraes Rios Gonçalves;2/SCGC;43836
Maresciallo;Simone Dell’olmo;182/SCGC;42053
Suboficial QFG SAD;Simone Ianuck Gomes;160/SCC;34409
Senhora;Simone Mattos Cordeiro dos Santos;130/SCGC;41673
Senhora;Simone Moreira França Vianna;100/SCC;35481
Primeiro-Sargento QFG SAD;Simone Ribeiro Lessa;106/SC;39134
Suboficial QFG SAD;Simone Romariz Ramos;107/SC;39869
Primeiro-Sargento QSS SLB;Simone Sandy Da Silva Becker;1.659/SCGC;42725
Primeiro-Sargento QSS SAD;Simone Silva dos Santos;2/SCGC;43836
Suboficial QSS STP;Simoney Ferreira Lima;189/SC;41312
Senhora;Simônia Cristina Rodrigues;81/SC;40581
Segundo-Sargento QSS SEM;Sinair Vicente de Jesus;161/SC;37673
Suboficial QFG SAD;Sinara Santos Valle Ballester;107/SC;39869
Primeiro-Sargento QSS SGS;Sinézio de Oliveira Lopes;968-A/SCC;33221
Segundo-Sargento CBM (DF);Sinomar José Benedito;202/SC;38035
Suboficial QSS BET;Sinval José de Lemos;193/SCC;34750
Suboficial QSS SEF;Sinval Sales Filho;113/SCC;36584
Cabo QCB SEF;Sirene Lourenço Martins;051/SCC;34026
Suboficial QFG SAD;Sirlete de Paula Sousa Moreira;80/SC;39504
Cabo QCB BSP;Sirley Alves Barbosa;141/SC;37306
Suboficial QSS BMA;Sirnei Garcia Nunes;98/SCC;35844
Segundo-Sargento QSS SGS;Sival Canario da Silva;6/SCGC;43108
Terceiro-Sargento QTA TAR;Sivaldo Bezerra Costa;870/SCC;33592
Suboficial SMU;Sivaldo Silva de Sousa;19/SCGC;44207
Suboficial BMB;Sivaldo Telles Giacometti;80/SC;39504
Primeiro-Sargento QSS BCT;Sizabelle Cocco Alves Von Knoblauch;10/SCGC;43475
Terceiro-Sargento SAD;Skathelio Conceição Cruz;80/SC;39504
Senhor;Sócrates de Oliveira;086/SCC;30336
Terceiro-Sargento QTA TAR;Sócrates Dias;182/SCGC;42053
Senhor;Soji Takahashi;1057/SCC;31401
Suboficial QFG SEF;Solange Aparecida Pontes Xavier Santos;29/SCGC;29/01/2016
Senhora;Solange da Glória Nunes da Costa;113/SCC;36584
Senhora;Solange de Lima Paraguassu Coutinho;1813/SCC;31036
Senhora;Solange Ferreira Rodrigues;130/SCGC;41673
Suboficial SAD;Solange Pinheiro;107/SC;40234
Senhora;Solange Sotto Teixeira De Farias;1.659/SCGC;42725
Suboficial QSS BET;Solimar Mário Miranda Fonseca;98/SCC;35844
Senhor;Solindo Pedro Celestino;1172/SCC;32126
Suboficial QSS SMU;Solinei de Castro Bastos;161/SC;37673
Suboficial QSS BET;Solon Antonio Sobreira;841/SCC;32478
Primeiro-Sargento QSS SEF;Solon Mateus da Rosa;2/SCGC;43836
Subtenente de Material Bélico;Soloní Benine Coelho;130/SCGC;41673
Senhor;Soloni Melo Gouveia;19/SCGC;44207
